run_name,algo,env_id,checkpoint_steps,bias_mean,bias_std,relative_bias,q_pred_mean,mc_return_mean,reeval_mean,reeval_std,saved_at_timesteps
dqn_CartPole-v1_steps1000000_seed2,dqn,CartPole-v1,750000,-22.344671261217997,2.44091851186256,-0.2838184538983846,56.384075775146485,78.72874703636448,154.92,12.631452806387712,750000
dqn_CartPole-v1_steps1000000_seed2,dqn,CartPole-v1,800000,-18.56052462406161,1.5745167493214398,-0.24022013085105381,58.704126586914064,77.26465121097567,145.8,6.92820323027551,800000
dqn_CartPole-v1_steps1000000_seed2,dqn,CartPole-v1,850000,-9.437588646803663,0.9596099589594255,-0.1341461861988343,60.915426330566405,70.35301497737007,120.58,2.8290634492708002,850000
dqn_CartPole-v1_steps1000000_seed2,dqn,CartPole-v1,900000,26.046086788516813,21.85411853733173,0.7049648919564975,62.99273063659668,36.946643848079866,40.84,34.44320542574398,900000
dqn_CartPole-v1_steps1000000_seed2,dqn,CartPole-v1,950000,45.69501884829245,2.8448747880234033,2.355424634893464,65.09492584228515,19.399906993992712,21.46,3.4188302092967415,950000
dqn_CartPole-v1_steps1000000_seed2,dqn,CartPole-v1,1000000,34.522522440102094,14.374958631674911,1.0592796241993958,67.11308837890626,32.590565938804154,34.5,18.966549501688494,1000000
dqn_CartPole-v1_steps1000000_seed3,dqn,CartPole-v1,50000,-89.07003473194887,3.0021832978615564,-0.9464004246527431,5.044499044418335,94.11453377636721,296.46,68.68251888217263,50000
dqn_CartPole-v1_steps1000000_seed3,dqn,CartPole-v1,100000,-82.85942759401937,3.3130885284838394,-0.8935475145418069,9.87143030166626,92.7308578956856,271.9,60.59513181766338,100000
dqn_CartPole-v1_steps1000000_seed3,dqn,CartPole-v1,150000,-76.54003387444035,3.203799692991862,-0.8404250829153029,14.532966480255126,91.07300035469547,248.04,52.190405248474555,150000
dqn_CartPole-v1_steps1000000_seed3,dqn,CartPole-v1,200000,-73.91559344369932,3.1373651537381573,-0.7962542796361054,18.91353832244873,92.82913176614805,275.62,47.518371184206224,200000
dqn_CartPole-v1_steps1000000_seed3,dqn,CartPole-v1,250000,-70.67761943331993,2.8874976513215205,-0.7541914535977391,23.035480995178222,93.71310042849817,281.16,53.60088058978136,250000
